nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
595000;1000000;10;9759.355000;975.935500;524.880700;449.702100;449.702100;5248.807000;4497.021000;13.527000;5.774517
600000;1000000;10;9667.203000;966.720300;523.372000;442.015900;442.015900;5233.720000;4420.159000;13.324000;5.778151
605000;1000000;10;9673.017000;967.301700;518.344100;447.634500;447.634500;5183.441000;4476.345000;13.231000;5.781755
610000;1000000;10;9781.963000;978.196300;522.379800;454.435700;454.435700;5223.798000;4544.357000;13.808000;5.785330
615000;1000000;10;10012.973000;1001.297300;536.652600;463.227800;463.227800;5366.526000;4632.278000;14.169000;5.788875
620000;1000000;10;10082.880000;1008.288000;541.619100;465.307600;465.307600;5416.191000;4653.076000;13.613000;5.792392
625000;1000000;10;10260.808000;1026.080800;549.368800;475.292900;475.292900;5493.688000;4752.929000;14.191000;5.795880
630000;1000000;10;10271.116000;1027.111600;548.978100;476.681900;476.681900;5489.781000;4766.819000;14.516000;5.799341
635000;1000000;10;10334.828000;1033.482800;551.476000;480.567200;480.567200;5514.760000;4805.672000;14.396000;5.802774
640000;1000000;10;10478.290000;1047.829000;559.740300;486.639200;486.639200;5597.403000;4866.392000;14.495000;5.806180
645000;1000000;10;10392.609000;1039.260900;553.483100;484.334100;484.334100;5534.831000;4843.341000;14.437000;5.809560
650000;1000000;10;10989.176000;1098.917600;586.771200;510.678200;510.678200;5867.712000;5106.782000;14.682000;5.812913
655000;1000000;10;10902.171000;1090.217100;584.418600;504.299000;504.299000;5844.186000;5042.990000;14.995000;5.816241
660000;1000000;10;11007.661000;1100.766100;588.167600;511.075000;511.075000;5881.676000;5110.750000;15.235000;5.819544
665000;1000000;10;11054.189000;1105.418900;592.239300;511.702400;511.702400;5922.393000;5117.024000;14.772000;5.822822
670000;1000000;10;11361.915000;1136.191500;604.066200;530.602900;530.602900;6040.662000;5306.029000;15.224000;5.826075
675000;1000000;10;11356.011000;1135.601100;607.738900;526.289900;526.289900;6077.389000;5262.899000;15.723000;5.829304
680000;1000000;10;11707.194000;1170.719400;626.135400;543.004200;543.004200;6261.354000;5430.042000;15.798000;5.832509
685000;1000000;10;11611.138000;1161.113800;619.211100;540.337400;540.337400;6192.111000;5403.374000;15.653000;5.835690
690000;1000000;10;11693.393000;1169.339300;624.571100;543.138300;543.138300;6245.711000;5431.383000;16.299000;5.838849
695000;1000000;10;12041.366000;1204.136600;643.680200;558.862700;558.862700;6436.802000;5588.627000;15.937000;5.841985
700000;1000000;10;11924.646000;1192.464600;643.427000;547.470800;547.470800;6434.270000;5474.708000;15.668000;5.845098
705000;1000000;10;11898.929000;1189.892900;634.462200;553.870100;553.870100;6344.622000;5538.701000;15.606000;5.848189
