nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
685000;1000000;10;3243.395000;324.339500;193.430100;129.161200;129.161200;1934.301000;1291.612000;17.482000;5.835690
690000;1000000;10;3566.239000;356.623900;216.200800;138.668700;138.668700;2162.008000;1386.687000;17.544000;5.838849
695000;1000000;10;3483.340000;348.334000;211.077700;135.486000;135.486000;2110.777000;1354.860000;17.703000;5.841985
700000;1000000;10;3335.321000;333.532100;199.743900;132.123800;132.123800;1997.439000;1321.238000;16.644000;5.845098
705000;1000000;10;3350.537000;335.053700;199.897400;133.496200;133.496200;1998.974000;1334.962000;16.601000;5.848189
710000;1000000;10;3699.131000;369.913100;222.201000;145.859400;145.859400;2222.010000;1458.594000;18.527000;5.851258
715000;1000000;10;3321.067000;332.106700;199.844100;130.593100;130.593100;1998.441000;1305.931000;16.695000;5.854306
720000;1000000;10;3346.835000;334.683500;200.760000;132.204800;132.204800;2007.600000;1322.048000;17.187000;5.857333
725000;1000000;10;3330.561000;333.056100;199.250200;132.110400;132.110400;1992.502000;1321.104000;16.955000;5.860338
730000;1000000;10;3385.829000;338.582900;201.985600;134.870200;134.870200;2019.856000;1348.702000;17.271000;5.863323
735000;1000000;10;3411.858000;341.185800;204.418100;135.096100;135.096100;2044.181000;1350.961000;16.716000;5.866287
740000;1000000;10;3440.423000;344.042300;203.560300;138.729100;138.729100;2035.603000;1387.291000;17.529000;5.869232
745000;1000000;10;3524.611000;352.461100;211.335900;139.400000;139.400000;2113.359000;1394.000000;17.252000;5.872156
750000;1000000;10;3467.854000;346.785400;207.806100;137.282400;137.282400;2078.061000;1372.824000;16.969000;5.875061
755000;1000000;10;3609.912000;360.991200;217.917000;141.226100;141.226100;2179.170000;1412.261000;18.481000;5.877947
760000;1000000;10;3659.751000;365.975100;215.588900;148.573700;148.573700;2155.889000;1485.737000;18.125000;5.880814
765000;1000000;10;3658.286000;365.828600;220.311900;143.717500;143.717500;2203.119000;1437.175000;17.992000;5.883661
770000;1000000;10;3562.498000;356.249800;212.618300;141.763900;141.763900;2126.183000;1417.639000;18.676000;5.886491
775000;1000000;10;3594.672000;359.467200;214.116800;143.530500;143.530500;2141.168000;1435.305000;18.199000;5.889302
780000;1000000;10;3623.353000;362.335300;214.306600;146.228800;146.228800;2143.066000;1462.288000;17.999000;5.892095
785000;1000000;10;3672.659000;367.265900;218.533700;146.905100;146.905100;2185.337000;1469.051000;18.271000;5.894870
790000;1000000;10;3707.817000;370.781700;224.084100;144.892100;144.892100;2240.841000;1448.921000;18.055000;5.897627
795000;1000000;10;3770.481000;377.048100;227.394800;147.776300;147.776300;2273.948000;1477.763000;18.770000;5.900367
800000;1000000;10;3795.481000;379.548100;229.127000;148.565400;148.565400;2291.270000;1485.654000;18.557000;5.903090
805000;1000000;10;3726.797000;372.679700;222.072500;148.738400;148.738400;2220.725000;1487.384000;18.688000;5.905796
810000;1000000;10;3744.127000;374.412700;223.523100;148.983200;148.983200;2235.231000;1489.832000;19.064000;5.908485
815000;1000000;10;3795.929000;379.592900;226.458700;151.278900;151.278900;2264.587000;1512.789000;18.553000;5.911158
820000;1000000;10;3857.286000;385.728600;230.428200;153.422600;153.422600;2304.282000;1534.226000;18.778000;5.913814
825000;1000000;10;3828.139000;382.813900;227.714000;153.145800;153.145800;2277.140000;1531.458000;19.541000;5.916454
830000;1000000;10;3873.121000;387.312100;230.822300;154.594900;154.594900;2308.223000;1545.949000;18.949000;5.919078
835000;1000000;10;3975.073000;397.507300;236.622800;158.886500;158.886500;2366.228000;1588.865000;19.980000;5.921687
840000;1000000;10;3992.253000;399.225300;236.656900;160.601600;160.601600;2366.569000;1606.016000;19.668000;5.924279
845000;1000000;10;3943.551000;394.355100;234.513700;157.889400;157.889400;2345.137000;1578.894000;19.520000;5.926857
850000;1000000;10;3972.396000;397.239600;236.239100;159.041300;159.041300;2362.391000;1590.413000;19.592000;5.929419
855000;1000000;10;3993.889000;399.388900;238.963500;158.439500;158.439500;2389.635000;1584.395000;19.859000;5.931966
860000;1000000;10;4016.635000;401.663500;238.011400;161.632100;161.632100;2380.114000;1616.321000;20.200000;5.934498
865000;1000000;10;4086.654000;408.665400;244.543900;162.107000;162.107000;2445.439000;1621.070000;20.145000;5.937016
870000;1000000;10;4065.996000;406.599600;241.154700;163.368100;163.368100;2411.547000;1633.681000;20.768000;5.939519
875000;1000000;10;4027.084000;402.708400;239.875000;160.833200;160.833200;2398.750000;1608.332000;20.002000;5.942008
880000;1000000;10;4079.384000;407.938400;242.367300;163.514000;163.514000;2423.673000;1635.140000;20.571000;5.944483
885000;1000000;10;4104.363000;410.436300;244.354400;164.024600;164.024600;2443.544000;1640.246000;20.573000;5.946943
890000;1000000;10;4191.895000;419.189500;249.403300;167.708300;167.708300;2494.033000;1677.083000;20.779000;5.949390
895000;1000000;10;4263.464000;426.346400;253.885400;170.335900;170.335900;2538.854000;1703.359000;21.251000;5.951823
900000;1000000;10;4263.360000;426.336000;254.350500;169.915900;169.915900;2543.505000;1699.159000;20.696000;5.954243
905000;1000000;10;4269.936000;426.993600;254.330900;170.555100;170.555100;2543.309000;1705.551000;21.076000;5.956649
910000;1000000;10;4237.445000;423.744500;252.304700;169.316300;169.316300;2523.047000;1693.163000;21.235000;5.959042
915000;1000000;10;4360.336000;436.033600;257.751400;176.120700;176.120700;2577.514000;1761.207000;21.615000;5.961421
920000;1000000;10;4401.334000;440.133400;260.623700;177.266900;177.266900;2606.237000;1772.669000;22.428000;5.963788
925000;1000000;10;4361.692000;436.169200;260.071700;173.897600;173.897600;2600.717000;1738.976000;21.999000;5.966142
930000;1000000;10;4370.505000;437.050500;260.387800;174.490300;174.490300;2603.878000;1744.903000;21.724000;5.968483
935000;1000000;10;4377.823000;437.782300;259.455800;176.097500;176.097500;2594.558000;1760.975000;22.290000;5.970812
940000;1000000;10;4630.412000;463.041200;275.306800;185.492700;185.492700;2753.068000;1854.927000;22.417000;5.973128
945000;1000000;10;4454.745000;445.474500;265.705400;177.572100;177.572100;2657.054000;1775.721000;21.970000;5.975432
950000;1000000;10;4484.117000;448.411700;268.072700;178.139000;178.139000;2680.727000;1781.390000;22.000000;5.977724
955000;1000000;10;4586.296000;458.629600;270.870100;185.565800;185.565800;2708.701000;1855.658000;21.937000;5.980003
960000;1000000;10;4545.251000;454.525100;269.190000;183.081800;183.081800;2691.900000;1830.818000;22.533000;5.982271
965000;1000000;10;4592.967000;459.296700;273.346900;183.751000;183.751000;2733.469000;1837.510000;21.988000;5.984528
970000;1000000;10;4554.430000;455.443000;269.521100;183.692500;183.692500;2695.211000;1836.925000;22.294000;5.986772
975000;1000000;10;4644.473000;464.447300;277.417500;184.694600;184.694600;2774.175000;1846.946000;23.352000;5.989005
980000;1000000;10;4545.526000;454.552600;269.583900;182.708900;182.708900;2695.839000;1827.089000;22.598000;5.991226
985000;1000000;10;4643.744000;464.374400;276.801300;185.295400;185.295400;2768.013000;1852.954000;22.777000;5.993436
990000;1000000;10;4725.535000;472.553500;282.332000;187.892500;187.892500;2823.320000;1878.925000;23.290000;5.995635
995000;1000000;10;4708.920000;470.892000;279.861100;188.714800;188.714800;2798.611000;1887.148000;23.161000;5.997823
1000000;1000000;10;4658.735000;465.873500;276.270400;187.310600;187.310600;2762.704000;1873.106000;22.925000;6.000000
