nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n);type
160000;1000000;10;1337.187000;133.718700;59.906300;37.854400;35.958000;599.063000;378.544000;359.580000;5.204120;sorted
165000;1000000;10;1341.452000;134.145200;59.174000;38.883100;36.088100;591.740000;388.831000;360.881000;5.217484;sorted
170000;1000000;10;1508.947000;150.894700;67.591800;43.351500;39.951400;675.918000;433.515000;399.514000;5.230449;sorted
175000;1000000;10;1410.981000;141.098100;62.875900;40.511100;37.711100;628.759000;405.111000;377.111000;5.243038;sorted
180000;1000000;10;1476.381000;147.638100;66.313800;42.003400;39.320900;663.138000;420.034000;393.209000;5.255272;sorted
185000;1000000;10;1455.426000;145.542600;64.948500;41.904200;38.689900;649.485000;419.042000;386.899000;5.267172;sorted
190000;1000000;10;1535.953000;153.595300;69.159800;43.454000;40.981500;691.598000;434.540000;409.815000;5.278754;sorted
195000;1000000;10;1513.414000;151.341400;67.071200;43.212500;41.057700;670.712000;432.125000;410.577000;5.290035;sorted
200000;1000000;10;1596.834000;159.683400;71.209800;45.853500;42.620100;712.098000;458.535000;426.201000;5.301030;sorted
205000;1000000;10;1658.419000;165.841900;73.388000;47.284700;45.169200;733.880000;472.847000;451.692000;5.311754;sorted
210000;1000000;10;1630.406000;163.040600;72.044400;46.828500;44.167700;720.444000;468.285000;441.677000;5.322219;sorted
215000;1000000;10;1666.169000;166.616900;73.214800;48.215700;45.186400;732.148000;482.157000;451.864000;5.332438;sorted
220000;1000000;10;1731.038000;173.103800;75.786900;50.200000;47.116900;757.869000;502.000000;471.169000;5.342422;sorted
225000;1000000;10;1742.138000;174.213800;76.603000;50.077200;47.533600;766.030000;500.772000;475.336000;5.352182;sorted
230000;1000000;10;1813.307000;181.330700;79.524600;52.385600;49.420500;795.246000;523.856000;494.205000;5.361728;sorted
235000;1000000;10;1940.605000;194.060500;86.351700;55.616300;52.092500;863.517000;556.163000;520.925000;5.371068;sorted
240000;1000000;10;1850.386000;185.038600;81.326500;53.142000;50.570100;813.265000;531.420000;505.701000;5.380211;sorted
245000;1000000;10;1911.453000;191.145300;84.326500;54.751500;52.067300;843.265000;547.515000;520.673000;5.389166;sorted
250000;1000000;10;2012.221000;201.222100;89.638800;57.663600;53.919700;896.388000;576.636000;539.197000;5.397940;sorted
255000;1000000;10;2068.047000;206.804700;91.892700;59.671900;55.240100;918.927000;596.719000;552.401000;5.406540;sorted
260000;1000000;10;1995.645000;199.564500;88.345100;57.225400;53.994000;883.451000;572.254000;539.940000;5.414973;sorted
265000;1000000;10;2104.232000;210.423200;93.131100;61.456100;55.836000;931.311000;614.561000;558.360000;5.423246;sorted
270000;1000000;10;2101.363000;210.136300;92.186800;61.166300;56.783200;921.868000;611.663000;567.832000;5.431364;sorted
275000;1000000;10;2161.881000;216.188100;94.741100;62.797700;58.649300;947.411000;627.977000;586.493000;5.439332;sorted
280000;1000000;10;2173.538000;217.353800;95.588700;62.665200;59.099900;955.887000;626.652000;590.999000;5.447158;sorted
285000;1000000;10;2285.477000;228.547700;101.840700;65.421300;61.285700;1018.407000;654.213000;612.857000;5.454845;sorted
290000;1000000;10;2326.973000;232.697300;102.558500;67.778100;62.360700;1025.585000;677.781000;623.607000;5.462398;sorted
295000;1000000;10;2475.797000;247.579700;110.214700;70.643900;66.721100;1102.147000;706.439000;667.211000;5.469822;sorted
300000;1000000;10;2842.897000;284.289700;122.375100;85.159100;76.755500;1223.751000;851.591000;767.555000;5.477121;sorted
305000;1000000;10;2487.394000;248.739400;109.559200;72.801300;66.378900;1095.592000;728.013000;663.789000;5.484300;sorted
310000;1000000;10;2512.577000;251.257700;108.627400;74.639100;67.991200;1086.274000;746.391000;679.912000;5.491362;sorted
315000;1000000;10;2513.779000;251.377900;111.553600;72.628800;67.195500;1115.536000;726.288000;671.955000;5.498311;sorted
320000;1000000;10;2513.710000;251.371000;109.373800;73.770100;68.227100;1093.738000;737.701000;682.271000;5.505150;sorted
325000;1000000;10;2635.960000;263.596000;115.305500;76.260200;72.030300;1153.055000;762.602000;720.303000;5.511883;sorted
330000;1000000;10;2638.919000;263.891900;117.959100;74.616600;71.316200;1179.591000;746.166000;713.162000;5.518514;sorted
335000;1000000;10;2721.258000;272.125800;119.933700;77.688500;74.503600;1199.337000;776.885000;745.036000;5.525045;sorted
340000;1000000;10;2653.160000;265.316000;117.068600;75.809300;72.438100;1170.686000;758.093000;724.381000;5.531479;sorted
345000;1000000;10;2771.660000;277.166000;123.635500;79.350100;74.180400;1236.355000;793.501000;741.804000;5.537819;sorted
350000;1000000;10;2957.513000;295.751300;130.924700;85.368700;79.457900;1309.247000;853.687000;794.579000;5.544068;sorted
355000;1000000;10;3216.290000;321.629000;141.421100;92.890200;87.317700;1414.211000;928.902000;873.177000;5.550228;sorted
360000;1000000;10;2854.254000;285.425400;126.630000;80.970200;77.825200;1266.300000;809.702000;778.252000;5.556303;sorted
365000;1000000;10;2954.627000;295.462700;132.137500;83.554200;79.771000;1321.375000;835.542000;797.710000;5.562293;sorted
370000;1000000;10;2896.231000;289.623100;129.631400;81.207700;78.784000;1296.314000;812.077000;787.840000;5.568202;sorted
375000;1000000;10;2957.700000;295.770000;130.718500;83.165300;81.886200;1307.185000;831.653000;818.862000;5.574031;sorted
380000;1000000;10;3002.497000;300.249700;133.100600;84.974300;82.174800;1331.006000;849.743000;821.748000;5.579783;sorted
385000;1000000;10;2965.181000;296.518100;130.623000;84.571900;81.323200;1306.230000;845.719000;813.232000;5.585461;sorted
390000;1000000;10;3017.546000;301.754600;134.756700;85.247700;81.750200;1347.567000;852.477000;817.502000;5.591064;sorted
395000;1000000;10;3039.387000;303.938700;134.052000;87.056300;82.830400;1340.520000;870.563000;828.304000;5.596597;sorted
400000;1000000;10;3054.520000;305.452000;135.756900;86.724900;82.970200;1357.569000;867.249000;829.702000;5.602060;sorted
405000;1000000;10;3174.953000;317.495300;141.483400;89.999200;86.012700;1414.834000;899.992000;860.127000;5.607455;sorted
410000;1000000;10;3207.498000;320.749800;144.150500;89.845100;86.754200;1441.505000;898.451000;867.542000;5.612784;sorted
415000;1000000;10;3230.190000;323.019000;142.811900;90.513600;89.693500;1428.119000;905.136000;896.935000;5.618048;sorted
420000;1000000;10;3429.366000;342.936600;152.210000;98.100700;92.625900;1522.100000;981.007000;926.259000;5.623250;sorted
425000;1000000;10;3389.355000;338.935500;148.141200;98.078400;92.715900;1481.412000;980.784000;927.159000;5.628389;sorted
430000;1000000;10;3493.512000;349.351200;155.139900;100.378600;93.832700;1551.399000;1003.786000;938.327000;5.633469;sorted
435000;1000000;10;3487.506000;348.750600;156.409800;97.411100;94.929700;1564.098000;974.111000;949.297000;5.638489;sorted
440000;1000000;10;3392.612000;339.261200;148.759000;97.113800;93.388400;1487.590000;971.138000;933.884000;5.643453;sorted
445000;1000000;10;3447.838000;344.783800;150.860500;98.569800;95.353500;1508.605000;985.698000;953.535000;5.648360;sorted
450000;1000000;10;3593.302000;359.330200;155.210800;105.586600;98.532800;1552.108000;1055.866000;985.328000;5.653213;sorted
455000;1000000;10;3575.899000;357.589900;156.918400;103.105700;97.565800;1569.184000;1031.057000;975.658000;5.658011;sorted
460000;1000000;10;3609.486000;360.948600;156.112500;103.625300;101.210800;1561.125000;1036.253000;1012.108000;5.662758;sorted
465000;1000000;10;3616.605000;361.660500;158.446300;103.876000;99.338200;1584.463000;1038.760000;993.382000;5.667453;sorted
470000;1000000;10;3649.896000;364.989600;159.660200;105.387400;99.942000;1596.602000;1053.874000;999.420000;5.672098;sorted
475000;1000000;10;3685.391000;368.539100;162.827600;104.740700;100.970800;1628.276000;1047.407000;1009.708000;5.676693;sorted
480000;1000000;10;3718.473000;371.847300;165.575000;104.979300;101.293000;1655.750000;1049.793000;1012.930000;5.681241;sorted
485000;1000000;10;3712.787000;371.278700;162.933700;105.949400;102.395600;1629.337000;1059.494000;1023.956000;5.685742;sorted
490000;1000000;10;3792.087000;379.208700;167.485200;107.224500;104.499000;1674.852000;1072.245000;1044.990000;5.690196;sorted
495000;1000000;10;3778.720000;377.872000;165.994800;108.003600;103.873600;1659.948000;1080.036000;1038.736000;5.694605;sorted
500000;1000000;10;3870.037000;387.003700;172.704100;109.530800;104.768800;1727.041000;1095.308000;1047.688000;5.698970;sorted
505000;1000000;10;3977.633000;397.763300;180.273600;111.263400;106.226300;1802.736000;1112.634000;1062.263000;5.703291;sorted
510000;1000000;10;3905.828000;390.582800;172.992900;110.298300;107.291600;1729.929000;1102.983000;1072.916000;5.707570;sorted
515000;1000000;10;3926.001000;392.600100;173.727300;111.403800;107.469000;1737.273000;1114.038000;1074.690000;5.711807;sorted
520000;1000000;10;3960.089000;396.008900;175.174600;113.029800;107.804500;1751.746000;1130.298000;1078.045000;5.716003;sorted
525000;1000000;10;4084.098000;408.409800;181.916500;115.103300;111.390000;1819.165000;1151.033000;1113.900000;5.720160;sorted
530000;1000000;10;4047.190000;404.719000;178.352900;116.249300;110.116800;1783.529000;1162.493000;1101.168000;5.724276;sorted
535000;1000000;10;4205.927000;420.592700;185.705600;119.916700;114.970400;1857.056000;1199.167000;1149.704000;5.728354;sorted
540000;1000000;10;4228.607000;422.860700;186.628800;119.823900;116.408000;1866.288000;1198.239000;1164.080000;5.732394;sorted
545000;1000000;10;4334.862000;433.486200;190.976200;122.191600;120.318400;1909.762000;1221.916000;1203.184000;5.736396;sorted
550000;1000000;10;4341.895000;434.189500;193.747300;122.992100;117.450100;1937.473000;1229.921000;1174.501000;5.740363;sorted
555000;1000000;10;4402.203000;440.220300;193.369800;127.434300;119.416200;1933.698000;1274.343000;1194.162000;5.744293;sorted
560000;1000000;10;4543.236000;454.323600;199.679600;130.419400;124.224600;1996.796000;1304.194000;1242.246000;5.748188;sorted
565000;1000000;10;4732.748000;473.274800;209.037300;135.585300;128.652200;2090.373000;1355.853000;1286.522000;5.752048;sorted
570000;1000000;10;5181.942000;518.194200;228.885600;147.469100;141.839500;2288.856000;1474.691000;1418.395000;5.755875;sorted
575000;1000000;10;4509.469000;450.946900;201.765300;126.580100;122.601500;2017.653000;1265.801000;1226.015000;5.759668;sorted
580000;1000000;10;5029.546000;502.954600;224.974500;142.319800;135.660300;2249.745000;1423.198000;1356.603000;5.763428;sorted
585000;1000000;10;4730.379000;473.037900;208.527000;135.283800;129.227100;2085.270000;1352.838000;1292.271000;5.767156;sorted
590000;1000000;10;4839.917000;483.991700;211.673100;139.002200;133.316400;2116.731000;1390.022000;1333.164000;5.770852;sorted
595000;1000000;10;4714.975000;471.497500;207.473400;135.103400;128.920700;2074.734000;1351.034000;1289.207000;5.774517;sorted
600000;1000000;10;4890.907000;489.090700;213.432600;139.096800;136.561300;2134.326000;1390.968000;1365.613000;5.778151;sorted
605000;1000000;10;4792.217000;479.221700;211.798000;135.930100;131.493600;2117.980000;1359.301000;1314.936000;5.781755;sorted
610000;1000000;10;5076.690000;507.669000;225.463800;144.097200;138.108000;2254.638000;1440.972000;1381.080000;5.785330;sorted
615000;1000000;10;5045.353000;504.535300;220.348500;144.082500;140.104300;2203.485000;1440.825000;1401.043000;5.788875;sorted
620000;1000000;10;5446.479000;544.647900;237.548900;157.815600;149.283400;2375.489000;1578.156000;1492.834000;5.792392;sorted
625000;1000000;10;5183.707000;518.370700;227.876000;146.654200;143.840500;2278.760000;1466.542000;1438.405000;5.795880;sorted
630000;1000000;10;5902.786000;590.278600;266.195500;163.767800;160.315300;2661.955000;1637.678000;1603.153000;5.799341;sorted
635000;1000000;10;4899.944000;489.994400;214.345000;140.443600;135.205800;2143.450000;1404.436000;1352.058000;5.802774;sorted
640000;1000000;10;5246.287000;524.628700;231.171600;149.285900;144.171200;2311.716000;1492.859000;1441.712000;5.806180;sorted
645000;1000000;10;5109.574000;510.957400;225.873200;146.585600;138.498600;2258.732000;1465.856000;1384.986000;5.809560;sorted
650000;1000000;10;5214.830000;521.483000;231.958600;146.159800;143.364600;2319.586000;1461.598000;1433.646000;5.812913;sorted
655000;1000000;10;5397.267000;539.726700;241.931700;149.515100;148.279900;2419.317000;1495.151000;1482.799000;5.816241;sorted
660000;1000000;10;5906.843000;590.684300;261.933700;166.635800;162.114800;2619.337000;1666.358000;1621.148000;5.819544;sorted
665000;1000000;10;5167.921000;516.792100;228.652700;145.296000;142.843400;2286.527000;1452.960000;1428.434000;5.822822;sorted
670000;1000000;10;5222.548000;522.254800;232.083900;146.214100;143.956800;2320.839000;1462.141000;1439.568000;5.826075;sorted
675000;1000000;10;5536.499000;553.649900;247.906700;154.056600;151.686600;2479.067000;1540.566000;1516.866000;5.829304;sorted
680000;1000000;10;5352.693000;535.269300;240.570800;150.019700;144.678800;2405.708000;1500.197000;1446.788000;5.832509;sorted
685000;1000000;10;5404.865000;540.486500;240.512500;151.225000;148.749000;2405.125000;1512.250000;1487.490000;5.835690;sorted
690000;1000000;10;5535.369000;553.536900;248.444100;154.752700;150.340100;2484.441000;1547.527000;1503.401000;5.838849;sorted
695000;1000000;10;5613.174000;561.317400;249.529900;158.290800;153.496700;2495.299000;1582.908000;1534.967000;5.841985;sorted
700000;1000000;10;5663.392000;566.339200;252.293200;158.947700;155.098300;2522.932000;1589.477000;1550.983000;5.845098;sorted
705000;1000000;10;5543.762000;554.376200;246.919000;156.174900;151.282300;2469.190000;1561.749000;1512.823000;5.848189;sorted
710000;1000000;10;5720.874000;572.087400;251.136300;163.714900;157.236200;2511.363000;1637.149000;1572.362000;5.851258;sorted
715000;1000000;10;5929.424000;592.942400;263.443300;169.134800;160.364300;2634.433000;1691.348000;1603.643000;5.854306;sorted
720000;1000000;10;5744.790000;574.479000;255.393800;163.678200;155.407000;2553.938000;1636.782000;1554.070000;5.857333;sorted
725000;1000000;10;6234.158000;623.415800;272.788700;176.513100;174.114000;2727.887000;1765.131000;1741.140000;5.860338;sorted
730000;1000000;10;5659.236000;565.923600;249.679200;160.048600;156.195800;2496.792000;1600.486000;1561.958000;5.863323;sorted
735000;1000000;10;6606.932000;660.693200;292.651300;184.185500;183.856400;2926.513000;1841.855000;1838.564000;5.866287;sorted
740000;1000000;10;5752.290000;575.229000;253.316000;162.520500;159.392500;2533.160000;1625.205000;1593.925000;5.869232;sorted
745000;1000000;10;6372.013000;637.201300;281.368700;179.951300;175.881300;2813.687000;1799.513000;1758.813000;5.872156;sorted
750000;1000000;10;5862.374000;586.237400;258.656600;165.382100;162.198700;2586.566000;1653.821000;1621.987000;5.875061;sorted
755000;1000000;10;6323.137000;632.313700;276.172700;178.945900;177.195100;2761.727000;1789.459000;1771.951000;5.877947;sorted
760000;1000000;10;6661.937000;666.193700;294.911400;185.481000;185.801300;2949.114000;1854.810000;1858.013000;5.880814;sorted
765000;1000000;10;6980.317000;698.031700;313.354400;191.375000;193.302300;3133.544000;1913.750000;1933.023000;5.883661;sorted
770000;1000000;10;6466.177000;646.617700;290.228800;179.507800;176.881100;2902.288000;1795.078000;1768.811000;5.886491;sorted
775000;1000000;10;6169.110000;616.911000;274.306100;173.472000;169.132900;2743.061000;1734.720000;1691.329000;5.889302;sorted
780000;1000000;10;6339.925000;633.992500;278.786400;179.199900;176.006200;2787.864000;1791.999000;1760.062000;5.892095;sorted
785000;1000000;10;6201.869000;620.186900;273.721100;176.437200;170.028600;2737.211000;1764.372000;1700.286000;5.894870;sorted
790000;1000000;10;6207.037000;620.703700;273.685100;175.012400;172.006200;2736.851000;1750.124000;1720.062000;5.897627;sorted
795000;1000000;10;6758.827000;675.882700;297.097800;189.730300;189.054600;2970.978000;1897.303000;1890.546000;5.900367;sorted
800000;1000000;10;6725.993000;672.599300;298.555000;187.949600;186.094700;2985.550000;1879.496000;1860.947000;5.903090;sorted
805000;1000000;10;6474.749000;647.474900;285.216200;183.890100;178.368600;2852.162000;1838.901000;1783.686000;5.905796;sorted
810000;1000000;10;6986.758000;698.675800;312.881700;191.398300;194.395800;3128.817000;1913.983000;1943.958000;5.908485;sorted
815000;1000000;10;7065.447000;706.544700;316.281700;195.285700;194.977300;3162.817000;1952.857000;1949.773000;5.911158;sorted
820000;1000000;10;6739.721000;673.972100;300.225500;188.460300;185.286300;3002.255000;1884.603000;1852.863000;5.913814;sorted
825000;1000000;10;7112.205000;711.220500;320.353000;197.557300;193.310200;3203.530000;1975.573000;1933.102000;5.916454;sorted
830000;1000000;10;7103.086000;710.308600;315.678200;200.467300;194.163100;3156.782000;2004.673000;1941.631000;5.919078;sorted
835000;1000000;10;6985.748000;698.574800;300.639700;204.004500;193.930600;3006.397000;2040.045000;1939.306000;5.921687;sorted
840000;1000000;10;7396.613000;739.661300;325.585100;208.401100;205.675100;3255.851000;2084.011000;2056.751000;5.924279;sorted
845000;1000000;10;7873.146000;787.314600;346.740900;227.456100;213.117600;3467.409000;2274.561000;2131.176000;5.926857;sorted
850000;1000000;10;7451.995000;745.199500;329.135200;206.210400;209.853900;3291.352000;2062.104000;2098.539000;5.929419;sorted
855000;1000000;10;7790.778000;779.077800;340.796900;219.683700;218.597200;3407.969000;2196.837000;2185.972000;5.931966;sorted
860000;1000000;10;7704.968000;770.496800;334.489400;223.668600;212.338800;3344.894000;2236.686000;2123.388000;5.934498;sorted
865000;1000000;10;7609.168000;760.916800;328.582300;216.426700;215.907800;3285.823000;2164.267000;2159.078000;5.937016;sorted
870000;1000000;10;7710.946000;771.094600;345.047600;219.204100;206.842900;3450.476000;2192.041000;2068.429000;5.939519;sorted
875000;1000000;10;7776.977000;777.697700;344.139300;219.616200;213.942200;3441.393000;2196.162000;2139.422000;5.942008;sorted
880000;1000000;10;7474.708000;747.470800;333.760200;207.344700;206.365900;3337.602000;2073.447000;2063.659000;5.944483;sorted
885000;1000000;10;6824.689000;682.468900;298.020200;193.727100;190.721600;2980.202000;1937.271000;1907.216000;5.946943;sorted
890000;1000000;10;6848.834000;684.883400;297.616600;193.347300;193.919500;2976.166000;1933.473000;1939.195000;5.949390;sorted
895000;1000000;10;7297.016000;729.701600;326.542800;204.261200;198.897600;3265.428000;2042.612000;1988.976000;5.951823;sorted
900000;1000000;10;7636.415000;763.641500;338.028500;215.079900;210.533100;3380.285000;2150.799000;2105.331000;5.954243;sorted
905000;1000000;10;8122.146000;812.214600;360.408300;231.632400;220.173900;3604.083000;2316.324000;2201.739000;5.956649;sorted
910000;1000000;10;7735.332000;773.533200;347.591600;214.864400;211.077200;3475.916000;2148.644000;2110.772000;5.959042;sorted
915000;1000000;10;7757.831000;775.783100;338.158800;215.245000;222.379300;3381.588000;2152.450000;2223.793000;5.961421;sorted
920000;1000000;10;7806.474000;780.647400;343.335900;217.713500;219.598000;3433.359000;2177.135000;2195.980000;5.963788;sorted
925000;1000000;10;7726.054000;772.605400;347.954200;214.426300;210.224900;3479.542000;2144.263000;2102.249000;5.966142;sorted
930000;1000000;10;7820.109000;782.010900;348.255800;217.558400;216.196700;3482.558000;2175.584000;2161.967000;5.968483;sorted
935000;1000000;10;7303.283000;730.328300;322.739500;204.877900;202.710900;3227.395000;2048.779000;2027.109000;5.970812;sorted
940000;1000000;10;7789.941000;778.994100;346.167900;216.487700;216.338500;3461.679000;2164.877000;2163.385000;5.973128;sorted
945000;1000000;10;7945.192000;794.519200;353.823600;215.377200;225.318400;3538.236000;2153.772000;2253.184000;5.975432;sorted
950000;1000000;10;7408.869000;740.886900;324.813000;208.874000;207.199900;3248.130000;2088.740000;2071.999000;5.977724;sorted
955000;1000000;10;7517.909000;751.790900;331.930600;211.248100;208.612200;3319.306000;2112.481000;2086.122000;5.980003;sorted
960000;1000000;10;7675.481000;767.548100;338.755800;217.498700;211.293600;3387.558000;2174.987000;2112.936000;5.982271;sorted
965000;1000000;10;7649.172000;764.917200;339.545900;214.322500;211.048800;3395.459000;2143.225000;2110.488000;5.984528;sorted
970000;1000000;10;7543.180000;754.318000;334.665000;209.258100;210.394900;3346.650000;2092.581000;2103.949000;5.986772;sorted
975000;1000000;10;7638.084000;763.808400;337.798900;214.067500;211.942000;3377.989000;2140.675000;2119.420000;5.989005;sorted
980000;1000000;10;7643.699000;764.369900;336.298300;215.193600;212.878000;3362.983000;2151.936000;2128.780000;5.991226;sorted
985000;1000000;10;7729.600000;772.960000;340.775900;216.418700;215.765400;3407.759000;2164.187000;2157.654000;5.993436;sorted
990000;1000000;10;7662.444000;766.244400;334.372600;215.650900;216.220900;3343.726000;2156.509000;2162.209000;5.995635;sorted
995000;1000000;10;7743.875000;774.387500;340.208500;216.610000;217.569000;3402.085000;2166.100000;2175.690000;5.997823;sorted
1000000;1000000;10;9803.506000;980.350600;433.977300;277.959300;268.414000;4339.773000;2779.593000;2684.140000;6.000000;sorted
10000;1000000;10;144.626000;14.462600;5.786900;4.197800;4.477900;57.869000;41.978000;44.779000;4.000000;random_array
15000;1000000;10;208.665000;20.866500;7.411400;6.384200;7.070900;74.114000;63.842000;70.709000;4.176091;random_array
20000;1000000;10;286.713000;28.671300;10.321400;8.420900;9.929000;103.214000;84.209000;99.290000;4.301030;random_array
25000;1000000;10;377.737000;37.773700;13.313200;11.544200;12.916300;133.132000;115.442000;129.163000;4.397940;random_array
30000;1000000;10;503.039000;50.303900;17.807100;15.315400;17.181400;178.071000;153.154000;171.814000;4.477121;random_array
35000;1000000;10;564.769000;56.476900;19.587400;17.465300;19.424200;195.874000;174.653000;194.242000;4.544068;random_array
40000;1000000;10;689.001000;68.900100;24.121300;20.735000;24.043800;241.213000;207.350000;240.438000;4.602060;random_array
45000;1000000;10;762.939000;76.293900;26.277600;23.478400;26.537900;262.776000;234.784000;265.379000;4.653213;random_array
50000;1000000;10;923.271000;92.327100;32.052800;29.196200;31.078100;320.528000;291.962000;310.781000;4.698970;random_array
55000;1000000;10;1003.442000;100.344200;34.496800;31.378500;34.468900;344.968000;313.785000;344.689000;4.740363;random_array
60000;1000000;10;1119.439000;111.943900;38.511500;34.805900;38.626500;385.115000;348.059000;386.265000;4.778152;random_array
65000;1000000;10;1167.336000;116.733600;40.896700;35.110100;40.726800;408.967000;351.101000;407.268000;4.812913;random_array
70000;1000000;10;1262.750000;126.275000;44.057800;39.171300;43.045900;440.578000;391.713000;430.459000;4.845098;random_array
75000;1000000;10;1356.252000;135.625200;45.669800;42.806700;47.148700;456.698000;428.067000;471.487000;4.875061;random_array
80000;1000000;10;1528.711000;152.871100;52.487100;47.165600;53.218400;524.871000;471.656000;532.184000;4.903090;random_array
85000;1000000;10;1565.567000;156.556700;53.603200;49.403800;53.549700;536.032000;494.038000;535.497000;4.929419;random_array
90000;1000000;10;1662.656000;166.265600;57.539200;52.392100;56.334300;575.392000;523.921000;563.343000;4.954243;random_array
95000;1000000;10;1889.638000;188.963800;66.693200;58.282600;63.988000;666.932000;582.826000;639.880000;4.977724;random_array
100000;1000000;10;1896.912000;189.691200;63.947200;61.029400;64.714600;639.472000;610.294000;647.146000;5.000000;random_array
105000;1000000;10;2058.965000;205.896500;70.200500;65.668900;70.027100;702.005000;656.689000;700.271000;5.021189;random_array
110000;1000000;10;2094.068000;209.406800;71.035900;66.743600;71.627300;710.359000;667.436000;716.273000;5.041393;random_array
115000;1000000;10;2193.238000;219.323800;74.414300;70.549500;74.360000;744.143000;705.495000;743.600000;5.060698;random_array
120000;1000000;10;2370.536000;237.053600;80.643600;75.908400;80.501600;806.436000;759.084000;805.016000;5.079181;random_array
125000;1000000;10;2440.311000;244.031100;82.802200;78.480700;82.748200;828.022000;784.807000;827.482000;5.096910;random_array
130000;1000000;10;2567.224000;256.722400;86.609100;82.328200;87.785100;866.091000;823.282000;877.851000;5.113944;random_array
135000;1000000;10;2649.705000;264.970500;89.420400;85.088400;90.461700;894.204000;850.884000;904.617000;5.130334;random_array
140000;1000000;10;2853.788000;285.378800;97.058200;91.543600;96.777000;970.582000;915.436000;967.770000;5.146128;random_array
145000;1000000;10;3011.587000;301.158700;103.103600;95.146700;102.908400;1031.036000;951.467000;1029.084000;5.161368;random_array
150000;1000000;10;3123.931000;312.393100;104.078000;103.366400;104.948700;1040.780000;1033.664000;1049.487000;5.176091;random_array
155000;1000000;10;3261.683000;326.168300;108.737400;106.619700;110.811200;1087.374000;1066.197000;1108.112000;5.190331;random_array
160000;1000000;10;3451.538000;345.153800;117.211200;111.464900;116.477700;1172.112000;1114.649000;1164.777000;5.204120;random_array
165000;1000000;10;3545.053000;354.505300;121.907800;114.011500;118.586000;1219.078000;1140.115000;1185.860000;5.217484;random_array
170000;1000000;10;3731.867000;373.186700;127.087300;119.831000;126.268400;1270.873000;1198.310000;1262.684000;5.230449;random_array
175000;1000000;10;3878.948000;387.894800;132.895200;123.717200;131.282400;1328.952000;1237.172000;1312.824000;5.243038;random_array
180000;1000000;10;4062.415000;406.241500;137.622300;131.155700;137.463500;1376.223000;1311.557000;1374.635000;5.255272;random_array
185000;1000000;10;4204.576000;420.457600;144.208200;133.392100;142.857300;1442.082000;1333.921000;1428.573000;5.267172;random_array
190000;1000000;10;4416.469000;441.646900;152.503500;141.633500;147.509900;1525.035000;1416.335000;1475.099000;5.278754;random_array
195000;1000000;10;4589.034000;458.903400;155.778300;149.757900;153.367200;1557.783000;1497.579000;1533.672000;5.290035;random_array
200000;1000000;10;4739.119000;473.911900;160.603400;153.380500;159.928000;1606.034000;1533.805000;1599.280000;5.301030;random_array
205000;1000000;10;4851.832000;485.183200;163.108200;156.925100;165.149900;1631.082000;1569.251000;1651.499000;5.311754;random_array
210000;1000000;10;5032.352000;503.235200;170.744000;162.372400;170.118800;1707.440000;1623.724000;1701.188000;5.322219;random_array
215000;1000000;10;5273.934000;527.393400;177.250600;172.741200;177.401600;1772.506000;1727.412000;1774.016000;5.332438;random_array
220000;1000000;10;5303.437000;530.343700;178.972200;171.495100;179.876400;1789.722000;1714.951000;1798.764000;5.342422;random_array
225000;1000000;10;5660.475000;566.047500;191.848300;180.374200;193.825000;1918.483000;1803.742000;1938.250000;5.352182;random_array
230000;1000000;10;5775.654000;577.565400;197.439400;186.502200;193.623800;1974.394000;1865.022000;1936.238000;5.361728;random_array
235000;1000000;10;5972.295000;597.229500;201.501300;192.751600;202.976600;2015.013000;1927.516000;2029.766000;5.371068;random_array
240000;1000000;10;6089.334000;608.933400;208.519500;195.949900;204.464000;2085.195000;1959.499000;2044.640000;5.380211;random_array
245000;1000000;10;6349.503000;634.950300;216.018200;204.696200;214.235900;2160.182000;2046.962000;2142.359000;5.389166;random_array
250000;1000000;10;6495.298000;649.529800;220.029500;211.740600;217.759700;2200.295000;2117.406000;2177.597000;5.397940;random_array
255000;1000000;10;6732.232000;673.223200;230.104100;214.328400;228.790700;2301.041000;2143.284000;2287.907000;5.406540;random_array
260000;1000000;10;6887.256000;688.725600;234.692700;219.907700;234.125200;2346.927000;2199.077000;2341.252000;5.414973;random_array
265000;1000000;10;7479.003000;747.900300;254.921500;239.640500;253.338300;2549.215000;2396.405000;2533.383000;5.423246;random_array
270000;1000000;10;7159.394000;715.939400;246.916900;228.251500;240.771000;2469.169000;2282.515000;2407.710000;5.431364;random_array
275000;1000000;10;7759.975000;775.997500;267.884800;243.225600;264.887100;2678.848000;2432.256000;2648.871000;5.439332;random_array
280000;1000000;10;7711.407000;771.140700;261.748600;246.082700;263.309400;2617.486000;2460.827000;2633.094000;5.447158;random_array
285000;1000000;10;8168.530000;816.853000;275.119400;262.531800;279.201800;2751.194000;2625.318000;2792.018000;5.454845;random_array
290000;1000000;10;8117.304000;811.730400;275.073000;264.557800;272.099600;2750.730000;2645.578000;2720.996000;5.462398;random_array
295000;1000000;10;8298.713000;829.871300;281.572300;265.007900;283.291100;2815.723000;2650.079000;2832.911000;5.469822;random_array
300000;1000000;10;8626.062000;862.606200;294.794400;283.678600;284.133200;2947.944000;2836.786000;2841.332000;5.477121;random_array
