nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
260000;1000000;10;1995.645000;199.564500;88.345100;57.225400;53.994000;883.451000;572.254000;539.940000;5.414973
265000;1000000;10;2104.232000;210.423200;93.131100;61.456100;55.836000;931.311000;614.561000;558.360000;5.423246
270000;1000000;10;2101.363000;210.136300;92.186800;61.166300;56.783200;921.868000;611.663000;567.832000;5.431364
275000;1000000;10;2161.881000;216.188100;94.741100;62.797700;58.649300;947.411000;627.977000;586.493000;5.439332
280000;1000000;10;2173.538000;217.353800;95.588700;62.665200;59.099900;955.887000;626.652000;590.999000;5.447158
285000;1000000;10;2285.477000;228.547700;101.840700;65.421300;61.285700;1018.407000;654.213000;612.857000;5.454845
290000;1000000;10;2326.973000;232.697300;102.558500;67.778100;62.360700;1025.585000;677.781000;623.607000;5.462398
295000;1000000;10;2475.797000;247.579700;110.214700;70.643900;66.721100;1102.147000;706.439000;667.211000;5.469822
300000;1000000;10;2842.897000;284.289700;122.375100;85.159100;76.755500;1223.751000;851.591000;767.555000;5.477121
305000;1000000;10;2487.394000;248.739400;109.559200;72.801300;66.378900;1095.592000;728.013000;663.789000;5.484300
310000;1000000;10;2512.577000;251.257700;108.627400;74.639100;67.991200;1086.274000;746.391000;679.912000;5.491362
315000;1000000;10;2513.779000;251.377900;111.553600;72.628800;67.195500;1115.536000;726.288000;671.955000;5.498311
320000;1000000;10;2513.710000;251.371000;109.373800;73.770100;68.227100;1093.738000;737.701000;682.271000;5.505150
325000;1000000;10;2635.960000;263.596000;115.305500;76.260200;72.030300;1153.055000;762.602000;720.303000;5.511883
330000;1000000;10;2638.919000;263.891900;117.959100;74.616600;71.316200;1179.591000;746.166000;713.162000;5.518514
335000;1000000;10;2721.258000;272.125800;119.933700;77.688500;74.503600;1199.337000;776.885000;745.036000;5.525045
340000;1000000;10;2653.160000;265.316000;117.068600;75.809300;72.438100;1170.686000;758.093000;724.381000;5.531479
345000;1000000;10;2771.660000;277.166000;123.635500;79.350100;74.180400;1236.355000;793.501000;741.804000;5.537819
350000;1000000;10;2957.513000;295.751300;130.924700;85.368700;79.457900;1309.247000;853.687000;794.579000;5.544068
